Sentence,toxicity,severe_toxicity,sexually_explicit,threat,profanity,identity_attack,Average
" has reportedly been telling women  to watch him masturbate.

In a statement to The New",0.9017401,0.67856914,0.989498,0.30846596,0.8611484,0.5271153,0.7110894833333333
" victim's anus.

",0.88824683,0.63127804,0.98236954,0.47717068,0.900727,0.30786842,0.6979434183333334
".""

""M.I.A.""",0.054623976,0.01980913,0.06551749,0.061144304,0.027876606,0.021844627,0.041802688833333324
"  think you are.""

""But that would",0.11161349,0.03985803,0.06883547,0.09166665,0.062253516,0.053051833,0.07121316483333333
" look at what I  done.""

In the interview, which was taped in December, the",0.05285997,0.02043535,0.060285978,0.06805941,0.029503467,0.019452125,0.04176605
" shit about your feelings,  because they're just trying to make a buck.

Advertisement",0.89369804,0.6030343,0.08568996,0.14238426,0.93690646,0.21197028,0.4789472166666667
" there would be one hella guy looking for that guy all over the place

▶ Leader",0.33984837,0.1862121,0.15318279,0.32497203,0.17622341,0.28137666,0.24363589333333335
"?

- “The way we did all of this, you should see ”M",0.06669771,0.023480875,0.03757249,0.07749747,0.0327933,0.032798916,0.04514012683333333
" (the area surrounding your G-Spot for now) are when you have your period, (in",0.14537093,0.062715456,0.108643055,0.14564048,0.057357777,0.07292497,0.09877544466666666
" we treat every other woman we  come across,"" he said.

He said the woman was",0.14963196,0.06915537,0.116407976,0.19330244,0.090621255,0.25331375,0.1454054585
up and ‘shut up his ‘s  own ‘s and ‘s.,0.613232,0.29383245,0.1509015,0.17440605,0.21024999,0.26132274,0.28399078833333335
" the anal area is due to the lack of a prostate, which is the gland behind the bladder (",0.6775467,0.4111599,0.97149086,0.14463565,0.65398204,0.16425908,0.5038457049999999
" you all‖.""

""It was the best thing I  had ever seen,"" he",0.19563009,0.088941656,0.11397679,0.11050634,0.15315022,0.06507177,0.12121281099999999
" ass  and do it again

▶ Leader 03/06/15 (Fri) 07",0.8966171,0.66791606,0.9642246,0.1963143,0.92189115,0.3085364,0.659249935
 b***h and  the son of a f***ing b***h‭ and‭,0.9374531,0.858891,0.66685313,0.307895,0.94784063,0.3399662,0.6764831766666667
" be forced to give up on  it because of this fucker,

This is not the",0.95882154,0.80814576,0.6281018,0.3062152,0.9736754,0.2831002,0.6596766500000001
" penis on one or more parts of the body, such as one's buttocks, inner thigh, inner",0.88824683,0.62014496,0.9908025,0.1409797,0.8868394,0.13078734,0.609633455
"'ll  ake you,",0.242527,0.12689112,0.1729118,0.50057524,0.16956593,0.08669904,0.21652835500000003
 want to watch,0.07149949,0.031264298,0.0678849,0.12243449,0.043886807,0.04521008,0.06369667749999999
"  what we’re talking about when it comes to this country, u a little bit of",0.31089434,0.15968092,0.15744148,0.1491134,0.20126982,0.20222782,0.19677129666666668
 that u,0.10554479,0.037775945,0.094175085,0.07016417,0.07369567,0.03182224,0.06886298333333334
 begins a slow and sensual ride. She teases  her love for him and she's ready,0.29743668,0.10566037,0.53695655,0.19180068,0.18215495,0.07401932,0.23133809166666666
 she must be  and then tell me that you're not aware that she was taking these private questions,0.19225675,0.061639283,0.09043215,0.10803778,0.09664405,0.11384668,0.11047611549999999
" now."" He continued, before he picked her up and threw her on the bed.

""",0.3200969,0.17088893,0.5115819,0.5253031,0.1564103,0.08615622,0.29507289166666667
  good looking guy into doing most of the talking (it was obvious he wasn't going to make,0.1604421,0.063822016,0.2603869,0.14551032,0.10705204,0.07440333,0.135269451
 a rope in  the back of his head and then I would have him put on a leash.,0.5978333,0.38790548,0.15034871,0.89005643,0.18686396,0.1151382,0.3880243466666667
 THAT P,0.070880085,0.029957091,0.11389023,0.22475515,0.06351545,0.038719658,0.09028627733333333
" say, 'You have big breasts,'""",0.85619795,0.461515,0.9825466,0.12977153,0.75378555,0.16300337,0.5578033333333333
" what tha fuck bout tha charactas n' tha stories they could tell.

The response:",0.8995546,0.76388925,0.4901364,0.22450098,0.9536822,0.42414984,0.6259855450000001
 what the hell was going on with @Snapchat???? — Joanna Kollar (@jo,0.705983,0.5400477,0.28697035,0.18772863,0.76892275,0.17469908,0.444058585
" what they want to do, I'm sorry to say  they don't have to do that.""",0.06256737,0.017347163,0.02732442,0.06196877,0.026612757,0.036076363,0.038649473833333337
" tha top-level, which he has done on  up in tha past.

""I",0.044893596,0.012916536,0.03171794,0.059768528,0.013380289,0.015468955,0.029690974
" the glans down to the scrotum and take off the skin, but leave the glans",0.8346213,0.69449073,0.97149086,0.53345245,0.8104329,0.25861582,0.6838506766666667
",

I WILL MUTILATE,

I WONDER IF I CANT",0.31089434,0.2926264,0.1603341,0.7600487,0.17994376,0.40122515,0.3508454083333334
"  member of the fucking media‭,‭ ‭‬so that gives me an",0.90594417,0.6984994,0.7407407,0.23737206,0.957803,0.27337432,0.635622275
"  around a little bit,"" he says.

He's joking, of course.

",0.15850104,0.08188986,0.099074535,0.08007318,0.11996552,0.078838594,0.10305712150000002
"in deal, now go ahead and do some",0.049911324,0.016876774,0.032536786,0.07844731,0.020949198,0.025641449,0.037393806833333335
" for that kind of music to let the bullshit  start.

‏",0.89303434,0.5690093,0.1801397,0.13176018,0.9565591,0.2364122,0.4944858033333334
"***ing berk, you know, you",0.6441024,0.5333172,0.28624344,0.263984,0.69309914,0.18663591,0.4345636816666667
" like  they're being used,"" he tweeted.

But the",0.04040083,0.011721166,0.03750105,0.041595723,0.020824738,0.022243889,0.029047899333333335
" culture is disrespectful to  it's founding principles.

So you are correct in saying that it",0.11757826,0.03244972,0.032836437,0.043112926,0.039344728,0.12617566,0.06524962183333333
" who think there should be no laws,  you'll get no justice there, and everyone will just",0.100194074,0.03582095,0.027194306,0.17906383,0.03227581,0.06329352,0.07297374833333332
 harder than  the gym [00:20:51] : and if i was you wouldve,0.11073166,0.059684813,0.13382256,0.16488701,0.09307259,0.077298135,0.10658279466666666
"  a lot.

Advertisement


It's not that I don't know the difference between",0.102143705,0.040291138,0.07808053,0.07951819,0.07033688,0.09790541,0.07804597549999999
" three penises and  a guy with four penises, who had to go back in the freezer",0.88824683,0.65220016,0.9908025,0.1649202,0.876051,0.24660763,0.6364713866666667
" IT ANY MORE.

""I really did put a lot of time into this",0.087406926,0.03986304,0.07096332,0.23487824,0.0450052,0.044609543,0.08712104483333334
" across,"" he said.


He could see I didn't want to end up like him.",0.09302138,0.034594208,0.052315004,0.13396822,0.0378534,0.027140573,0.0631487975
" up,"" I said in frustration,""No! I'm not sorry for anything! I",0.07493183,0.029765505,0.04899693,0.073610544,0.04103909,0.03785063,0.0510324215
" lunatic, let me try to  come up with a more realistic approach.

Here's",0.5876557,0.2331802,0.07304484,0.18631214,0.20291121,0.11046835,0.23226207333333337
" shill for Sony and Microsoft—I mean it's a little bit of a stretch, you're",0.16423771,0.06870852,0.065301545,0.10048658,0.16131409,0.10247524,0.11042061416666665
 you now,0.07115433,0.021467315,0.042023458,0.07947638,0.04401486,0.021080034,0.046536062833333336
" I never see you in an airport again.""

Advertisement - Continue Reading Below",0.068746336,0.018087354,0.028525537,0.043042272,0.017888455,0.03050145,0.034465234000000004
" sh*t,"" and ""s**t"" are  written in black and white across each of",0.80473214,0.6045386,0.3488469,0.12034911,0.876051,0.3932452,0.5246271583333334
"  the dud of the year,” ”I should not exist,” �",0.45198494,0.28221655,0.09007362,0.3186547,0.24281175,0.39968506,0.2975711033333333
" saying her ""porny hair and tattoos don't get  him interested"".

He added",0.4890845,0.2455402,0.8494624,0.1323101,0.43984643,0.11672803,0.37882860999999995
"  it's not even funny, and I thought they were dead",0.5526146,0.399369,0.07306854,0.8763936,0.29424116,0.30189642,0.4162638866666666
" stolen from me again,"" he said.

""I'm glad I can take a bit of",0.1883018,0.089825675,0.12009178,0.2935635,0.13246742,0.09548826,0.15328973916666666
" fk.""

Spencer, an active participant at the rally, said he was happy",0.5536906,0.3590813,0.4872916,0.16089985,0.6964785,0.1838644,0.406884375
" job and give it a rest,"" he said.

""I've",0.05818583,0.01914302,0.056008738,0.06568788,0.037033476,0.025287904,0.043557808
" b----- who had no idea what he was doing."" In addition to being  more than a little",0.15231405,0.05940055,0.06642759,0.093488365,0.09218328,0.06381564,0.08793824583333336
" hot tub,  it'll feel like that one time you had one in the corner of that pool",0.1696887,0.06555323,0.36890766,0.11444311,0.14077312,0.054020323,0.15223102383333334
" I just got my account banned,"" and ""I'm going to quit!"" are common.

",0.119343296,0.047172792,0.12710892,0.24091953,0.06922687,0.04930347,0.10884581300000001
" a bitch!”

‭‭ ‬Jehovah's ‭",0.94061965,0.8486256,0.43127868,0.30324784,0.9611167,0.8008965,0.7142974950000002
" writing the blog for us?I'm sorry, no. You guys are a bunch of assholes",0.9828868,0.8486256,0.7407407,0.14459789,0.9745012,0.48823294,0.6965975216666666
" bumbler for a couple of  things, so I looked for my locker‭'�",0.31089434,0.18705955,0.25749066,0.22354658,0.33077413,0.21855633,0.254720265
" it was  good for her and it would be a good thing for me,‭ ‬",0.13156946,0.06902217,0.1447884,0.25419456,0.090352155,0.10076198,0.13178145416666667
"” who ‘are* ‘sexually active,” a  question of character",0.24064171,0.112485155,0.62811655,0.050004248,0.17412314,0.12501957,0.22173172883333336
" of faggot propaganda I have ever seen.

I was born and raised in the 80",0.9075467,0.7806973,0.34681663,0.22396082,0.92678523,0.923676,0.68491378
 a glass each time someone says  I love you. Chug the glass when someone tells you to,0.15186423,0.08824452,0.15896647,0.27192286,0.110520005,0.07108607,0.1421006925
" insulting me?"" demanded Sanders as he returned  to the podium.

""I'm",0.17390211,0.06326954,0.07238898,0.17938174,0.06730395,0.09297285,0.10820319500000002
  are a bunch of animals and”not”specially”feminine”,0.7254559,0.39024422,0.26542822,0.06612271,0.50895816,0.64936393,0.43426218999999994
"  the planet and we are better off without it.""

The response was a",0.07545717,0.022839177,0.033127666,0.04646682,0.02699538,0.050706916,0.04259885483333333
" out his critics.

""I",0.1501085,0.05861597,0.0783484,0.21023521,0.053585537,0.06686,0.10295893616666667
" idiot to not pick up on the  back-and-forth,"" he said.

""",0.91924083,0.5465926,0.07915018,0.20596284,0.7533273,0.18233436,0.4477680183333334
" anytime""

I know.

It's",0.046558768,0.019661102,0.07587573,0.05747866,0.044990897,0.030353181,0.045819723
" house.""

""Oh, your house? Well, I don’t think  it",0.12907809,0.043134812,0.045734968,0.063444674,0.050041515,0.06255339,0.06566457483333334
int hearin' no more of the good,0.14875084,0.07697498,0.118213266,0.14967489,0.11036331,0.14106019,0.12417291266666668
" it no long / Not since it snowed.""

He then adds in a few bars,",0.07955213,0.025544109,0.054589417,0.10775689,0.024851963,0.041315027,0.05560158933333333
" we‖ll come back again and  we‖ll come back again‖.""
",0.14868854,0.06071921,0.049123578,0.31417453,0.04314433,0.06355903,0.11323486966666664
","" Trump said as he began to write.

Trump made his comments in an interview with",0.098962516,0.028355563,0.038120896,0.0411517,0.022406952,0.03365402,0.043775274499999996
"-off and go get some real  them, you're not even an employee.""

""",0.31089434,0.13775016,0.089013465,0.24440515,0.105288185,0.16227347,0.17493746166666665
 last for long  it is useful to know that the average length of time for penile thrusting,0.78262126,0.46358803,0.95022625,0.18095124,0.77768594,0.17001647,0.5541815316666667
" masturbate as  her husband came home.

She then",0.92817813,0.76397187,0.9863063,0.28879976,0.876051,0.34465775,0.697994135
" body. She has long dark hair and a nice round tits, which she",0.83599347,0.5467534,0.9863063,0.20717198,0.8563655,0.14351442,0.5960175116666666
" baby in front of my house, I've had numerous people say they  not only know me but",0.15287688,0.07571812,0.1181583,0.27394354,0.095626235,0.10896095,0.1375473375
 her gf in a hardcore and gaped her ass with his big,0.9491824,0.80814576,0.9903246,0.5201206,0.92678523,0.2786825,0.7455401816666668
" I'm moving to Australia and taking  your job,"" according to an affidavit filed by his wife.",0.18654697,0.06926084,0.13461845,0.08292911,0.08917393,0.15773219,0.12004358166666666
 ass that  it's still there when she goes home for the week. No more. No less,0.88824683,0.57210946,0.95210123,0.13214234,0.92678523,0.16655286,0.6063229916666667
 —  (@brianafallon) July,0.06493546,0.028554723,0.11510499,0.0623927,0.08374335,0.030931367,0.06427709833333334
" sh*t! I will not allow my wife to listen to you ever again!"" ""In one",0.9383914,0.8079941,0.39375916,0.44435796,0.95117015,0.27099264,0.6344442350000001
" lazy piece of trash. We'll eat your goddamn cake, you  goddamn piece of trash.""
",0.97962993,0.9197861,0.3073265,0.6699835,0.97377664,0.46146762,0.718661715
" each and  the last one of you,"" he said.

""",0.07641159,0.020931238,0.034370445,0.07576529,0.028063351,0.019262562,0.04246741266666667
", don’t get angry just get down to business,"" Trump told host Chris Jansing",0.11890156,0.036607347,0.02891258,0.17103289,0.029297512,0.0739021,0.0764423315
"coconut cream"" (with an accent on the ), Canadians would have no idea what he",0.18180364,0.10197956,0.09606132,0.10573604,0.06227461,0.33976915,0.14793738666666667
" be the one  in the relationship.""

Pleasure in others makes it easier for the",0.052833993,0.016328555,0.034818597,0.056002326,0.019933326,0.04690693,0.037803954499999994
 about people  but don't know anything about,0.18584418,0.06919792,0.07452755,0.17566867,0.10898192,0.123775996,0.12299937266666666
I don't care who you want to  don't want to be recorded,0.15445662,0.05696572,0.07426249,0.2905306,0.096179456,0.11552802,0.13132048433333332
" you  people who think you're more moral than us because you have more faith,"" he said.",0.08204121,0.020715328,0.017424356,0.021716027,0.024891555,0.0740486,0.040139512666666675
"I don't  know what that’s all about,but the bottom line is I don",0.15569578,0.054618265,0.16675617,0.082869,0.13237631,0.12050528,0.11880346750000002
" people? Is there no place  for humour in our lives?

In fact, there is",0.15278918,0.07599572,0.044593904,0.28161636,0.063581154,0.13656765,0.12585732800000002
 ,0.05944112,0.025209943,0.059199914,0.07761029,0.043469958,0.033472553,0.049733963
" my ass,"" he said.

""So I told her I don't like to do that",0.93289274,0.62728685,0.990344,0.21706302,0.9587026,0.13366224,0.6433252416666667
" Brown Findlay  of the Labour Party,"" he posted.

He added: ""I",0.0852231,0.03716289,0.056362372,0.12882975,0.044211145,0.07557402,0.07122721283333333
"!""

He wasn’t joking, and I think the vast majority of people in America",0.16014495,0.07738674,0.047463868,0.06769028,0.08394958,0.21702012,0.10894258966666669
" the vaginal canal, you can hear",0.91324604,0.8041124,0.98236954,0.476682,0.8868394,0.58523935,0.7747481216666667
‬ and “What the Fuck‬ get a  so much as a half,0.9156528,0.6825388,0.30289918,0.21189849,0.9565318,0.21976782,0.548214815
" ‬fuck you,” ‬faggot,” ‬dunce",0.9897058,0.94772506,0.8494624,0.5209876,0.99047506,0.9423773,0.8734555366666665
 a Muslim  who hates Americans,0.82444113,0.60335857,0.042509932,0.14522204,0.37470096,0.94163823,0.4886451436666666
" retard.”

Buzreba also says he hates black people and Hispanics.
",0.8935147,0.7750823,0.142682,0.11717236,0.7917313,0.9430493,0.61053866
" women,  his sexual desires.

[ “]",0.72445184,0.41357854,0.92006356,0.206232,0.36718816,0.5596542,0.5318613833333333
" I aint think you  on. I aint on no tour yet.""

""If",0.14920221,0.059733573,0.11888509,0.21217671,0.07280431,0.07113703,0.11398982049999999
"  them out of here,""",0.15699312,0.072600774,0.07603857,0.25356394,0.09440994,0.09704709,0.12510890566666666
I can't deal with ”,0.058112916,0.019759694,0.043117832,0.041509964,0.033001073,0.06144648,0.042824659833333334
" I get a weird vibe from her. I'm like, ""I'm just curious,"" and she",0.18154956,0.07491957,0.21688984,0.12488058,0.14833257,0.1243417,0.14515230333333332
", and how you found the image of that erection so  powerful?

How did it feel",0.78299785,0.4576979,0.97458434,0.17483431,0.75365824,0.102378,0.5410251066666667
" for your meetings.‭""

""‭Yeah, you little bitches probably don",0.9602926,0.8416842,0.33427846,0.29635608,0.96236265,0.7151782,0.6850253650000001
 lawyer.,0.06026157,0.016182872,0.021143785,0.039191116,0.021077028,0.059543975,0.036233391
", it would be called an enormous penis.

As shown in the table below, there are",0.9240338,0.6105556,0.9930533,0.12530822,0.90562314,0.22865997,0.6312056716666666
" Jewish blood! Get out of my house, you filthy (expletive deleted),” and",0.8570251,0.8013989,0.26016474,0.6132204,0.7606878,0.87791234,0.6950682133333332
"poofter', I would know what I was saying,"" he said.

He made a",0.26024544,0.17161824,0.20660585,0.2845155,0.28556377,0.108371794,0.21948676566666667
 TO PLAY THIS ONE [6/1/,0.2134634,0.12908483,0.11172563,0.40194523,0.147731,0.14254625,0.19108272333333334
"em,"" he says. ""He's a n*gger that lives in New York.""

",0.8060606,0.7615316,0.2768177,0.61774796,0.8067681,0.8921792,0.6935175266666667
 “that i know of” Alison: “says  an expert on the subject,0.028980352,0.010457411,0.024009826,0.042015247,0.01479429,0.018513793,0.0231284865
" and faggots, but”I”ve got  an appetite for a good fight",0.89875054,0.8416842,0.4509036,0.5926734,0.91128254,0.92455935,0.7699756050000001
" make  one of these up,"" he said.

""It",0.06992536,0.027701767,0.06533092,0.12986848,0.028189661,0.028201215,0.058202900499999995
"no,” ”it",0.052197404,0.01809648,0.039889727,0.043583717,0.025472753,0.050706916,0.0383244995
" her  anal cavity into the victim.""

At the time Dhillon was charged she was",0.85787576,0.68574876,0.9533046,0.7596958,0.779366,0.31920624,0.7258661933333332
  crazy piece of,0.540326,0.16559626,0.0498651,0.05276456,0.26006484,0.12388856,0.19875088666666663
 boy and I don't have time for your whining.‬‬ ‪I think they,0.4862839,0.12232645,0.13737091,0.076302804,0.23919408,0.13092373,0.19873364566666665
" for months on end?""

""It's been a long journey,"" he said.

",0.06766156,0.021845605,0.04563795,0.07332545,0.025782112,0.03401336,0.04471100616666667
" a vagina,  the stick-man has become a staple of the webcomic world, as",0.88824683,0.6442573,0.9863063,0.23531231,0.86226,0.39568496,0.6686779499999999
" long row there.‭ ‬

It was really, really hot to see how much",0.1431701,0.07536766,0.38788933,0.19070031,0.16314611,0.06639469,0.17111136666666668
", not to be confused with 'ballocks; see :

""He is a booby",0.5876557,0.30910054,0.2689636,0.18163548,0.5129238,0.26392338,0.35403375
" a. I don't know for sure if you're a complete idiot, but I’ve",0.93232936,0.5254556,0.062009707,0.12881492,0.8760259,0.20326394,0.45464990450000003
" in a public toilet, he got a  erect penis.

The",0.9471671,0.7162241,0.9912362,0.20407172,0.9086844,0.20403497,0.6619030816666666
" twit.

The most  serious charge against Strauss-Kahn is that he sexually harassed",0.7622341,0.49988207,0.8478105,0.50690967,0.5638919,0.2616207,0.5737248233333333
"!!!

Anonymous 07/27/16 (Wed) 09:14:38 AM No",0.13131328,0.06274206,0.048894938,0.10686523,0.059755556,0.089808136,0.08322986666666667
" Set the World On Fire,"" released in November 2013 on his own mixtape, What Is It That",0.036395032,0.012506072,0.037579138,0.13300586,0.013634005,0.009470406,0.04043175216666667
"cking  people of our country? [28/12/2014, 1:30:24 AM",0.6306545,0.5152358,0.28413728,0.49569625,0.6924491,0.4915333,0.5182843716666666
" my crotch again and yell _____?""

Trump: ""No, I don't think so",0.5394658,0.28165403,0.8494624,0.20975679,0.4718666,0.2140413,0.42770781999999996
"  you will pay for it.""

The man didn't know what was happening anymore. I",0.11963977,0.044723753,0.050568655,0.1608731,0.0478606,0.08579492,0.084910133
" he can't  make up his mind.""

""I think our government has been wrong for",0.18624671,0.05803957,0.07038881,0.0835352,0.085109316,0.14936776,0.10544789433333335
" out  things about you and others.

Anonymous",0.3089756,0.09146271,0.11308766,0.16349843,0.14135396,0.09926789,0.15294104166666667
 those 'He's just a  journalist'stories.,0.050000064,0.015154726,0.035692092,0.061603706,0.027323762,0.024393694,0.035694674
" husband.

It could have",0.064204484,0.030568363,0.07252944,0.071136765,0.050954968,0.04849915,0.05631552833333333
"of me at him because he's a  friend of his, but I don't think it's",0.15447573,0.061675698,0.09242613,0.19793849,0.10339309,0.09604107,0.117658368
"-lucky citizens’ of the city,‭ ‭ ‭

�",0.5154597,0.3625898,0.12139345,0.29717204,0.3556488,0.5219511,0.36236914833333334
" his head as he made his way back to the rest of his company.

",0.25880077,0.07857385,0.061156012,0.13916314,0.0704996,0.033746272,0.10698994066666667
" cock right away as the guys came home from work, it was  you know a really good way",0.768662,0.5223353,0.943203,0.24866489,0.8641656,0.18855196,0.5892637916666666
's back to f****** nigger land back to what went on in the,0.93232936,0.84665936,0.48264965,0.33036974,0.91128254,0.9430493,0.7410566583333335
"  to see something like what you saw on the video?

What's the",0.1118957,0.05994196,0.13309675,0.119718365,0.12241354,0.055306587,0.10039548366666667
" a puzzle, the engineers have broken the code of what Google calls its ""deep learning"" neural ",0.09393224,0.031981204,0.11016994,0.07352152,0.07094819,0.070300385,0.0751422465
" talking to her a lot, but  you know that one time she really did want to be your",0.0752435,0.020232424,0.07264241,0.04778134,0.03739526,0.03297471,0.04771160733333334
"  and tried to get me to join your clique, but I didn't, so now you",0.15469083,0.05941292,0.15262641,0.1572114,0.073660895,0.08707152,0.11411232916666668
" in ”reproductive rights and issues”.""

""I don't know",0.09489011,0.024251718,0.10876792,0.026311927,0.04327007,0.12074874,0.0697067475
ll get the shitt on them,0.8606264,0.6409921,0.1987516,0.5929413,0.8707575,0.17306562,0.5561890866666667
" who you were, but I don't give a f**k  what you think.”",0.9480856,0.80814576,0.5433966,0.26544145,0.9411069,0.30765122,0.6356379216666667
 cunts  back the land that they robbed us of and they are out there on the streets without,0.8406108,0.66518056,0.8998427,0.2472361,0.91128254,0.3611004,0.6542088499999998
"Fucking' with 'F**king,'"" he wrote. ""The 'd**k'",0.9774845,0.8486256,0.7893632,0.14539155,0.98555,0.19138213,0.6562994966666666
"in  in jail in a few years.""

He added: ""No f***ing",0.8355208,0.6793889,0.33598664,0.46241018,0.876051,0.15553251,0.5574816716666667
" to know what we are.’I am not a diplomat, I don't know how to",0.095401876,0.03283032,0.0350634,0.05978117,0.051926907,0.07451246,0.05825268883333334
"up gets the  bigger and better thing.""

""I think it goes without saying that they",0.07080282,0.028195955,0.09182087,0.13172695,0.040018495,0.0516744,0.06903991500000001
" you are a scumbag.""

""I want to break your",0.9510295,0.8416842,0.22421901,0.7691744,0.9066618,0.30452463,0.66621559
" to make the rest of you not feel like  out of your minds.

Ford",0.24063183,0.07673828,0.095156744,0.12101145,0.06834259,0.06162135,0.11058370733333334
" story so far:

",0.04476639,0.01559872,0.032471232,0.07598062,0.02278756,0.03189648,0.037250167
 of  it's speakers and put them into the fridge and cook them over a fire with a big,0.44338664,0.34978816,0.17386056,0.8609933,0.17696406,0.1657623,0.36179250333333335
" ick,” a",0.054567553,0.020793429,0.067455344,0.071423225,0.041483942,0.032049213,0.04796211766666667
" don't deserve to be  my own man, I",0.49464005,0.26843616,0.17173927,0.5665625,0.25212553,0.4550718,0.368095885
" so naïve as to believe you. “I know who you are,” ‖I",0.31089434,0.0883554,0.043320656,0.095839605,0.10976024,0.15920435,0.13456243183333333
 15:30 - [AGGC]Pocket Unisex: We got no idea what you're,0.14164592,0.06400413,0.21924496,0.17902222,0.102445714,0.09793868,0.13405027066666667
" guts of shit that I am.

Let me tell you why.

",0.93232936,0.6471253,0.13559118,0.17794608,0.9742275,0.2574277,0.52077452
" about 'black people.' I'm not Black, and I don't give a shit what you think",0.9059051,0.7480831,0.14140485,0.096126705,0.93690646,0.9047819,0.6222013525000001
" was a very  there's no question about that, he was a pervert who was involved in",0.6656129,0.40062177,0.55282617,0.12595911,0.4488659,0.42055577,0.43574027
" and I hope  the rest of the Internet doesn't call you one.""

Advertisement

",0.1118544,0.024275571,0.025242565,0.06712892,0.022166874,0.049888298,0.050092771333333334
" to put any more  back in your mouth.

Category: Direct download: On_C",0.4156146,0.23942836,0.61723727,0.30650932,0.27122468,0.078062505,0.3213461225
" my knee up into his face and scream at him,"" she says.

A",0.55418444,0.33879083,0.47747064,0.5942656,0.32360265,0.1279165,0.4027051099999999
”ve used the words ”cuckold” and ”sir,0.60497063,0.35443333,0.68297684,0.08429604,0.65314233,0.275279,0.4425163616666666
 cumshot amazing cattitude 18:15 HD,0.5154597,0.39024132,0.778477,0.33843258,0.65458,0.18312182,0.47671873666666675
" HATED!

",0.56288284,0.45538285,0.49267793,0.5320924,0.6212782,0.21738662,0.48028347333333327
" homophobic bigot like me.

The person who created this sign, @mikey_w",0.8001608,0.6724651,0.4032966,0.29668552,0.6222302,0.8632592,0.6096829033333333
".‖

‖ “
",0.123233914,0.053530462,0.10643757,0.11537459,0.09727294,0.08626647,0.09701932433333332
" funny but is a complete  asshole to the point that the rest of the internet hates them.
",0.9487842,0.7056542,0.68371606,0.23290497,0.9568423,0.4052887,0.6555317383333333
" f*cking minds,‖‖‖ ‖So are you out of your f",0.97586936,0.89362836,0.38637605,0.31455228,0.9742465,0.39012834,0.6558001483333333
" in  hands of a man who knows how to use it.

""",0.092495225,0.030499732,0.12282465,0.12050815,0.061834812,0.046361983,0.07908742533333334
"  semen out of the urethra and into the vagina.

""This takes the",0.9326964,0.7332752,0.9943607,0.27983,0.894521,0.2797286,0.6857353166666668
" fuck about their future and don't care if there's an army of people with their backs.
",0.92188966,0.68148124,0.6830529,0.28421456,0.9587415,0.4692386,0.6664364100000001
" a few times and you'll have them in your pocket. But you won't know it, you",0.12094134,0.049197093,0.13761814,0.21618813,0.06251476,0.040667504,0.10452116116666665
  it's good for me and it's a way for me to feel a sense of independence and,0.091343455,0.04362579,0.10823949,0.1033212,0.083136104,0.076868646,0.0844224475
 you with your titties out,0.9156528,0.6780113,0.9908025,0.20526478,0.8868394,0.1621766,0.6397912299999999
" that you're losing the war,  it might as well be.

For the rest of",0.13383056,0.04140582,0.036558013,0.25896105,0.044486035,0.044422254,0.09327728866666668
" more than you realize.""

""I don't know what to say,"" said Rourke.",0.13396886,0.041353233,0.029174441,0.08503574,0.05153649,0.062478963,0.06725795450000001
" push America back into a war footing, to justify  the ""American Dream.""

This is",0.14544246,0.07919466,0.032771915,0.2776429,0.039804153,0.22445314,0.13321820466666667
" want to be on the list?

""

— Joss Whedon on the

",0.045862574,0.013383673,0.03538358,0.054809034,0.018560806,0.018968279,0.031161324333333337
" RIDICULOUS,",0.794439,0.40980798,0.14624475,0.15471044,0.54236346,0.23942307,0.38116478333333337
"  motherf***er up,"" according to the police report.
",0.9480856,0.8416842,0.54949415,0.36207741,0.94011754,0.39943185,0.6734817916666667
" be treated  as if they did not know anything.""

""I think it should",0.13691431,0.06413443,0.06039404,0.24290557,0.07175019,0.123201415,0.11654999250000002
" inch penis, I think he likes me more than Steve, I think I know what  it feels",0.94992846,0.7615074,0.9977324,0.20888752,0.9355186,0.31930268,0.6954795099999999
"' piece of crap. I am not a robot.""

""My name is  the computer",0.88824683,0.6474874,0.12316426,0.13653873,0.92678523,0.17806664,0.48338151500000004
" me, I'm a  woman and I'm pregnant!” ”””",0.068384185,0.02734824,0.11529328,0.058193944,0.06197086,0.11914019,0.0750551165
 and yell  names. Thats not us at all. We are quite the opposite! You have,0.12971942,0.04766768,0.035348848,0.051589396,0.043408416,0.062451515,0.06169754583333334
" and my story isn’t worth *shit either,‖‖‖‖",0.91596645,0.65234166,0.081135556,0.08877595,0.96328634,0.25417948,0.4926142393333333
"  heterosexuals said they didn't have sex.

""It's a very powerful way for",0.64301795,0.3856698,0.8957106,0.17982988,0.52377236,0.73669046,0.5607818416666668
"

'It's time for blood.'

""I'm",0.24233206,0.12355618,0.056631587,0.5157409,0.15840462,0.11073801,0.2012338928333333
" tingle-deezy and says, ""My name's Bob and my mother just died.""",0.19211307,0.10764132,0.113756806,0.44103187,0.08991437,0.056983743,0.16690686316666667
" seen a gay body  in the city, where they feel like I have no idea what it�",0.5967007,0.38006887,0.5914626,0.20411405,0.52105147,0.7313374,0.504122515
 can't talk  about it in the street you know what I'm saying,0.0860864,0.030099567,0.08520104,0.087148644,0.061216973,0.043716893,0.06557825283333334
" his fingers and was using  the knuckle as a fist,"" he said.

""Then",0.36170545,0.21663073,0.25982842,0.55220103,0.167164,0.09529844,0.27547134500000003
"'s just one girl I  married, so she knows everything, why don't you",0.24226192,0.104400456,0.16466378,0.14726914,0.14286117,0.23006995,0.17192106933333332
