Sentence,toxicity,severe_toxicity,sexually_explicit,threat,profanity,identity_attack,Average
" involve significant muscle activity and is therefore safe in the large majority of males, the most commonly reported adverse",0.057579365,0.023829026,0.045224093,0.13587211,0.03319405,0.1166874,0.06873100733333333
" ejaculate into her mouth.

This is the story of the first woman (or two)",0.93077534,0.7546773,0.9889682,0.41672793,0.8939022,0.28532732,0.711729715
" sexy body. She is cute wearing red shorts, a pink dress with big straps and panties but they",0.50196475,0.191034,0.778477,0.16675255,0.41208133,0.12055893,0.3618114266666667
" arse, called them faggots, but they are a good family.
A nice big",0.91918766,0.8658684,0.92006356,0.60534525,0.93454945,0.9352267,0.8633735033333334
" and fucked with huge toys on her feet 10:02

anime brunette fuck with black",0.97417223,0.903752,0.97149086,0.61490035,0.97370833,0.9231857,0.8935349116666668
" I'll f**k you a hundred million times!"" She accused the woman of lying to him when",0.87155724,0.7639366,0.65292317,0.57080334,0.876051,0.4614845,0.6994593083333333
" arse you'd think someone gave her birth control.""

""So your the cock of the",0.9302792,0.80814576,0.97458434,0.57392955,0.93690646,0.329239,0.7588473850000002
 https://t.co/5z3cZn3lE3...And then I,0.039008524,0.025651312,0.051809277,0.15855704,0.024230465,0.06606075,0.060886227999999994
 sh*t. ‪#‎BlackLivesMatter ‪#‎F*ck,0.9644557,0.8525164,0.6258719,0.13279906,0.9695881,0.29157063,0.639466965
" greedy, little bastard. How did you ever convince those who have given you their trust that you are",0.93232936,0.7638103,0.1631544,0.25677133,0.8868394,0.29015702,0.548843635
" you. And I will kill the drug dealers too!"" he later said that.

Read More",0.85192686,0.68379885,0.0399402,0.9828146,0.34910324,0.25144592,0.526504945
", get back in the game.'

Phelps (b. 1978) now plays soccer in",0.04847624,0.018187847,0.037005212,0.05903163,0.03384002,0.04201275,0.039758949833333335
"wetbacks,"" or Mexicans ""rapists"" or any other nasty thing you might imagine, he",0.82092357,0.68152297,0.8476302,0.40948212,0.6222302,0.880371,0.71036001
" you? That's the point! That's why he's going after your girl, and that's",0.25103992,0.10137778,0.20703761,0.07390023,0.13738964,0.14981906,0.15342737333333334
 about everyone’the real mothers don't talk bad about our mothers’cause they can't,0.120413765,0.04431662,0.058151517,0.09593112,0.08184712,0.1140304,0.085781757
You son of a b*tch…you going to film me or what?‬ I guess,0.9543617,0.8726152,0.7407407,0.26971063,0.95816237,0.35689467,0.6920808783333334
" all you secularists and f*** all you people who f*** about with us.


[",0.9020735,0.8340544,0.5684669,0.5095884,0.91128254,0.29210368,0.6695949033333335
 I only want little babies and a few grown-ups around. I'm not even good in the,0.35099936,0.24098465,0.31354725,0.53404254,0.18615915,0.19923817,0.3041618533333333
" mugs? Why are we so easily impressed by words that rhyme, without thinking that's all",0.09041329,0.023164826,0.052006688,0.029853184,0.04028891,0.04630745,0.04700572466666667
"
I do wish there was some way to get a hold of you.

This is something",0.087955706,0.03037477,0.10542416,0.16598411,0.049504362,0.023011487,0.07704243250000001
" her arse!""

""It's not her arse, it's that stick… well",0.93232936,0.76388407,0.9863063,0.3527208,0.93690646,0.29951775,0.7119441233333333
" Alba, who's only talent is being rich, famous & sexually available.'

'No",0.31043202,0.12527175,0.67194045,0.12718138,0.14824757,0.09283503,0.24598470000000006
".""

Trump has been trying to make a big issue of the ""bad hombres""",0.43730092,0.09958171,0.07374801,0.03634831,0.115337625,0.32153603,0.18064210083333335
" your vagina, it can talk? And that this speaker can, via a USB port, transmit information",0.9017256,0.6930288,0.9900772,0.3118806,0.86226,0.23290053,0.6653121216666666
‬ to someone outside a church do not immediately understand that he may have used the precise expression to,0.16141462,0.07707615,0.036637858,0.10699977,0.07513572,0.3692919,0.13775933633333334
" I was like,” '”you're not mad,” †that's",0.269905,0.068252474,0.042985953,0.047455676,0.12653945,0.13190538,0.11450732216666666
" for the assassination of Trump is just insane,"" said Richard Lippert, a Republican strategist and former",0.7769025,0.5378206,0.070465505,0.7287429,0.24564952,0.40532354,0.46081742750000004
 fuck'n-a-shooting-in-the-face-of-the-dead,0.9641823,0.8640324,0.74918914,0.8763936,0.97537196,0.38774717,0.8028194283333333
" women: [adj.] the worst kind of loser: a guy who is very cool, but acts",0.7796422,0.3801765,0.16589423,0.11133652,0.37594563,0.47311077,0.38101764166666663
" you can't fucking do it, come on man I tell those bitches all the time, the",0.9598157,0.8588673,0.71655935,0.3241603,0.97643405,0.71616906,0.7586676266666667
" your ass up to the room.‖—‖Sam,‖‖Sam,",0.9243291,0.76632845,0.97149086,0.3995192,0.925119,0.18953009,0.6960527833333333
"get me a fucking burger” be said without giggles.

‹I'm actually",0.92750937,0.78346276,0.60866165,0.23837249,0.96176744,0.48214602,0.6669866216666667
 can't seem to get up. pic.twitter.com/6FVhO7E,0.10384819,0.070798256,0.15540004,0.17445584,0.13381635,0.11097371,0.12488206433333333
 and still going to work in the morning. Would you take a shower with him if he wanted to,0.1321001,0.069210455,0.19460286,0.24552864,0.106173635,0.042380817,0.13166608449999997
" for those assholes!‖


‖ He later got out of the limo and",0.94992846,0.87427866,0.7188697,0.49242926,0.95683354,0.5051805,0.7495866866666666
" legal fees together and sues, because as of this morning they're all still on the air.",0.05203332,0.016120598,0.04587407,0.04468677,0.025852941,0.034051117,0.03643646933333333
", it would be like having his head in two different containers.""

""This is the penis",0.9257817,0.5810616,0.9908025,0.17576481,0.8868394,0.15917638,0.6199043983333333
 bullshit Jew and Jew-hate … Why are you leaving us? The Jews have started to take us,0.9325179,0.8486256,0.1605295,0.3529796,0.93690646,0.96291703,0.6990793483333334
f--king maggot' I would be in quite a pickle. I was very specific.,0.794439,0.6233115,0.38800758,0.4123397,0.8326833,0.32401016,0.5624652066666667
 DOES EVERYONE AID ME. [6/1/14 12:44:21 AM],0.17321993,0.13458863,0.15335736,0.3823446,0.17248034,0.12705058,0.19050690666666667
"em,"" the officer said in the news report released by the Camden County Sheriff's Office. ""They",0.036974043,0.010426214,0.02322979,0.054980446,0.010901629,0.011235931,0.0246246755
" „I told you I would not have sex with you, so you just keep it out there",0.8060606,0.5593131,0.9551375,0.31406236,0.69309914,0.25908214,0.5977924733333333
 and whores of this world and theirs! I will tear down this hell of a life and take,0.88826126,0.8486256,0.6538135,0.88828486,0.8868394,0.5681209,0.7889909200000002
" kill you‬,‬ they said it again, they said so at a lot of different",0.85722905,0.7515142,0.073156044,0.9755639,0.51965463,0.32172537,0.5831405323333333
"there shouldn't be a time limit, that if you get raped, you should get the same money",0.794439,0.63980335,0.93877465,0.8763936,0.6513698,0.3040242,0.7008007666666667
" his penis into her vaginal orifice in public and in front of the innocent bystanders."" The warrant stated",0.93396395,0.7639718,0.9908025,0.38228333,0.8709405,0.21967123,0.6936055516666667
" fucking retard,‡ and ""Fucking retard"".‡

'I'm going to",0.9897058,0.9230299,0.7407407,0.36703432,0.9911932,0.7996723,0.8018960366666666
" fuck‖.

‹So‖

‹That‖s a",0.959105,0.80814576,0.66068745,0.23479697,0.9750864,0.36034447,0.6663610083333332
","" she said.

""Come on, motherfucker,"" O'Reilly responded. """,0.97463673,0.8019101,0.5286374,0.0994995,0.9851677,0.26998726,0.609973115
" a butt, the ""Tinker"" was a mascot for the computer gaming group Atari, whose games",0.7093121,0.4513738,0.92006356,0.21705943,0.69309914,0.16141734,0.5253875616666667
" circle’it's just like a game.’

She gets an idea. She",0.08408402,0.03917179,0.12922102,0.11717357,0.0646715,0.048152383,0.0804123805
"."" The one-liners on the show seem to be more like jokes, but this is the first",0.079728425,0.025299475,0.03139753,0.054809637,0.025865452,0.04306954,0.0433616765
"

""This is the last time,”

”that I'll be �",0.2422454,0.1527442,0.1256623,0.29833815,0.2182072,0.22314648,0.21005728833333334
" outside a pub in Phnom Penh Tuesday evening, he allegedly got caught in between two men who",0.33528513,0.18446825,0.5475498,0.25260767,0.24296418,0.29659614,0.3099118616666667
", entitled, arrogant prick. But no one really cares. In every major city in the world,",0.8355208,0.5362318,0.23509605,0.09230065,0.7316551,0.3864591,0.46954391666666667
".‬

The comments caused some fans ‐ notably, former UFC Heavyweight Champion Randy",0.1149604,0.036631737,0.027666725,0.039696593,0.035020944,0.03557176,0.0482580265
 Punch Your Face!' that were posted to popular homophobic websites — but the victim's wife is not,0.75667405,0.68244475,0.41692546,0.896688,0.43541554,0.7354809,0.6539381166666667
"ck out the f*cking church? - June 4, 2010Thanks,

Reviewer: a",0.8782146,0.76389337,0.50416857,0.18792436,0.92678523,0.50135756,0.6270572816666666
" her?

Trump: Well, I don't wanna do it anymore. I mean, I",0.2995082,0.10694043,0.09978016,0.20111744,0.104809694,0.19023167,0.167064599
" kill you...(if you're lucky)


But you got to love the fact that you",0.9099158,0.80288947,0.13244328,0.98462415,0.6119122,0.32546198,0.62787448
 he has no fucking clue what he's talking about and no intention of listening? You'd think he,0.8977163,0.7096819,0.28074646,0.2333204,0.9383164,0.25562662,0.5525680133333334
" out an answer to your own goddamned questions’—


DANA COHEN",0.77497786,0.6039006,0.40574485,0.2926235,0.8127738,0.25662422,0.524440805
" his ""I'm not a faggot anymore I found real love with another man."" So sad",0.79820615,0.57533914,0.37666583,0.20015301,0.8868394,0.85529137,0.6154158166666667
" perfectly willing and respectful girlfriend into the arms of a beta husband.

If you were really such",0.24679118,0.10357747,0.17261077,0.29388952,0.10993021,0.10493897,0.17195635333333334
"of when you use your right hand is really annoying. What a drag. *

There's",0.3820171,0.12921989,0.14773785,0.15240209,0.21517153,0.07929578,0.18430737333333333
"-lucky city dwellers.

’What a city.’

�",0.2524954,0.14170456,0.085613884,0.16665193,0.15350945,0.22565146,0.17093778066666665
" rage as she took a step into the room.

The door was kicked down before the officer",0.19659492,0.14910872,0.0826713,0.60143596,0.101546,0.11199617,0.20722551166666667
" cock] Oh, wow, that's nice. That feels so good. I want you to fuck",0.9480856,0.807201,0.97458434,0.3934513,0.9656749,0.2600537,0.7248418066666668
"'s going to be America – ‪#‎whitegenocide‬‪.

",0.53991055,0.38894463,0.11889962,0.21779025,0.44044656,0.58842725,0.3824031433333333
 to sit in the back seat of a car with the air conditioning blasting while they drive the kids home,0.11102518,0.07825788,0.10169517,0.28324908,0.066756256,0.08472403,0.12095126599999999
 his 'nail job',0.15214793,0.061368197,0.16397552,0.19428942,0.12390717,0.06280051,0.12641479116666668
" her, but feel like it's not the right one.

— ""I like it though",0.108856045,0.053830553,0.21339594,0.118758425,0.090342954,0.0824749,0.11127646950000002
"?"" I said. ""Do you realize I could hurt someone, and I could make the difference between",0.12176932,0.05305601,0.057393506,0.4192466,0.052443396,0.04553099,0.12490663700000003
 only in manhood and straight white women‬. I don't give a fuck how he feels,0.9092641,0.7639191,0.8508891,0.319124,0.936837,0.86609083,0.7743540216666666
" wont have a place to do their thing. so stop transphobia! -

Anonymous 13",0.35370442,0.24024248,0.38503903,0.3662357,0.25174496,0.28730482,0.31404523500000003
 what you think of bimbos. The guy on the left was definitely talking to our friend by,0.23078002,0.05645518,0.052953873,0.059185863,0.06848772,0.10406199,0.09532077433333334
" ass niggas a taste of their own medicine.

We don't need ta be so",0.94992846,0.89362836,0.9205844,0.572493,0.94109946,0.9675679,0.8742169299999999
pez' with my own name. It wasn't until I started getting threats that the mods were,0.18285517,0.098383404,0.106559426,0.54448503,0.09981678,0.06930855,0.18356806
"in azz tonight.""

Just after 3pm, he added to an address book containing all",0.24084549,0.12836958,0.628202,0.22444361,0.28488758,0.076648206,0.263899411
" to do something illegal He wants to make something good. Don’t worry.

�",0.46436486,0.26543128,0.1580801,0.25625974,0.31106427,0.32753068,0.2971218216666666
"up owns the game.

6. The Munch

First Appearance:

This",0.027394306,0.014137305,0.03648436,0.049067,0.01766697,0.019868383,0.02743638733333333
" and you can suck my dick"", I thought.

""Hey!"", said the punk.
",0.96441007,0.841954,0.99530697,0.28010604,0.9735729,0.28485638,0.7233677266666666
", but this is a’awesome’ thing and it reminds me of’well",0.05652814,0.024463113,0.057206098,0.073879264,0.035457402,0.03301842,0.0467587395
" fact that it was her face which was poking them, I was left thinking that I was seeing someone",0.43942076,0.2664354,0.2656089,0.6680203,0.24324206,0.22629052,0.35150298999999996
" the guys in your office and slit the throat of anyone else in your department. So, if that",0.40625167,0.28479514,0.13244902,0.8291046,0.09452981,0.12618448,0.31221912
" pervert,” a TERF, a man hater, a man-hater,",0.7355468,0.54533714,0.627733,0.34311083,0.4870397,0.5281549,0.5444870616666667
 wanna be so fucking sexy like Chris Travis‹and he then delivers on that promise. I would,0.83036745,0.5739495,0.83668643,0.30121088,0.91128254,0.1771551,0.60510865
" going to believe you,’ she said, feeling a little betrayed. ""Listen to me.",0.26608017,0.08556212,0.064463176,0.32331133,0.08497922,0.053484403,0.14631340316666666
 15:24 < nsh> because you have to be on the same network? 15:24,0.10588431,0.05658139,0.100278325,0.23405702,0.08235887,0.100895144,0.11334250983333333
" shit.

Cultural appropriation is the process of taking something from somewhere else without doing anything to",0.9017936,0.64287233,0.092044376,0.106141664,0.960693,0.36407164,0.511269435
 shit about an American icon. The only reason people still think you are a hero and someone who could,0.88824683,0.65429324,0.18388534,0.18438557,0.9559142,0.55631936,0.5705074233333334
'd get in. He'd get in there and I'd have to put my hand up his ar,0.1500635,0.073121116,0.4845048,0.28178573,0.11948437,0.04062889,0.19159806766666668
" a prick, a cunt, and a fucking moron.""

This fight, unlike the first",0.9742597,0.89362836,0.85773474,0.37996933,0.98342705,0.63147473,0.7867489849999999
" the whole city on his back afterward, it sucks.

For more on your favorite podcasts,",0.7947748,0.50429523,0.51605356,0.10905259,0.8052676,0.22058424,0.4916713366666667
" him into my waiting jaws while he begs, ""Please, please suck my cock!!!"" So much",0.978204,0.90399194,0.9908025,0.5313174,0.9702897,0.3468125,0.7869030066666668
" did in 2012. Has ‴fuck‴ changed in your life?

A. No",0.89040697,0.8007509,0.778477,0.3398867,0.9370587,0.30448696,0.6751778716666667
" shemale 5:00

jana dolly masturbates with cokie and jul",0.84336203,0.57467264,0.98236954,0.11292957,0.783563,0.48738825,0.6307141716666667
" IDIOTS‟!!!!!! WTF IS WRONG WITH YOU?????????

That",0.9601368,0.8821049,0.23270348,0.24670628,0.92090803,0.45730814,0.616644605
" old, bigot!""

""I'm not a bigot.""

""Do you’",0.49180955,0.160929,0.040088084,0.11951917,0.19172662,0.16814607,0.195369749
", fag, ‘there you go,‗ and he just got out of his car",0.9156528,0.81748414,0.40026882,0.44675338,0.92347836,0.8754836,0.7298535166666666
 hilarious when they make ridiculous claims.,0.65982705,0.1838441,0.07258367,0.069404036,0.42531195,0.12649672,0.25624458766666663
" f*cking mind‡!!


‡The’dick is right there�",0.9717867,0.89362836,0.95022625,0.27446014,0.9750864,0.39195216,0.7428566683333333
 on the table for the world’s sakes. So where do you put your'mis,0.0782559,0.023737459,0.027468497,0.04774709,0.021434605,0.02724019,0.037647290166666666
" further inwards the semen. If not, the sperm must be carefully drawn out of the vagina either",0.8835324,0.6803229,0.98236954,0.30052537,0.8606559,0.28977662,0.6661971216666667
" shit about the story, they only care that the story serves their narrative, and you're wrong,",0.8606264,0.5549817,0.0648095,0.11106759,0.9339513,0.27951527,0.46749196000000004
" guys that gets any smaller.""

""Not a chance.""

""That will happen.""",0.11173832,0.039240595,0.045517806,0.123362884,0.036382318,0.06655119,0.07046551883333334
 I dig them. shes one pretty girl and so sweet too. if you want to chat try,0.60531133,0.4444048,0.6659343,0.7110858,0.49850947,0.31287298,0.5396864466666667
 each other. [Bitchy tone and a little laughter]] I love you! <giggle,0.47211206,0.35159177,0.38257837,0.14074376,0.69309914,0.23003285,0.37835965833333335
" why we are not doing so on Facebook, it is because it's not good for business.
",0.07561483,0.024579419,0.03175437,0.068064354,0.034776397,0.08230411,0.05284891333333333
" of work for a low price.""

That said, what's the price for good work?",0.054222133,0.014201545,0.031958003,0.024457252,0.01943892,0.024612794,0.028148441166666666
" replace the War of the Ages with the War of the World.

-Aurora
",0.12332157,0.08133265,0.030497434,0.5029219,0.041018594,0.10853536,0.147937918
" think I care what your shitty, self-serving opinions have to say or do, even if their",0.94992846,0.7825846,0.10559011,0.18003328,0.9696025,0.29853937,0.5477130533333333
" DISRUPTIVE, DISRESPECTFUL, RETARDED HUMAN BEINGS WHO",0.8355208,0.6363077,0.16868483,0.27456373,0.7312888,0.4015728,0.5079897766666667
" pussy"" and was ""gonna beat the s**t out of her"", prosecutors said.
",0.94992846,0.83230335,0.98236954,0.76303655,0.9611462,0.33737198,0.8043593466666668
" fuck me, to show me where they stand."" She laughed.

""Yeah, I don",0.93336475,0.7639476,0.93875563,0.39867815,0.9601725,0.33555824,0.721746145
" inch dick

8. The human penis looks nothing like a dolphin's penis

7.",0.9124709,0.7638712,0.9886874,0.27561352,0.9066618,0.39276427,0.7066781816666666
"' fool!""

""No...""

""We found a human in the city and we",0.84627336,0.3271599,0.036049798,0.09058799,0.40085328,0.1566637,0.30959800466666665
" Your Tits and Shoot Straight! And with that, the woman was killed.

Now,",0.9324599,0.91905266,0.93524057,0.9755639,0.8868394,0.7452499,0.8990677216666668
" eat pussy, wear women's underwear, and take photos of women in bikinis and play it",0.93232936,0.80814576,0.9841245,0.5373657,0.93690646,0.61125845,0.8016883716666667
" *not when I'm the one giving the testimony*

So I'm not gonna lie about",0.15140161,0.052153215,0.08049014,0.11657499,0.121975,0.04075722,0.09389202916666667
" of the same as everyone else in the genderqueer community,"" writes Mireille Miller-Young",0.09550452,0.026430622,0.07819936,0.028843656,0.031075172,0.15992062,0.06999565833333334
" if these n*ggas can't stand Donald Trump, you can't stand us."" Another caller",0.88824683,0.80814576,0.51605767,0.48258185,0.8868394,0.8925311,0.7457337683333334
" nose, pulls you over to the counter and shoves his face in.

Numb-",0.60533327,0.4353767,0.5667195,0.7623378,0.39721388,0.14114289,0.48468734
" thought about having sex with a body like my father's.

—Naseem Bibi",0.83076614,0.6226877,0.9719038,0.3099329,0.7384212,0.24258272,0.6193824099999999
" fucking faggot,” he raps. His verse about black people in the song was",0.95949256,0.89362836,0.5672951,0.32785586,0.9720571,0.95402986,0.7790598066666669
" his mouth

The boy had been walking past his grandparents' property in the village of Lyd",0.34594056,0.15975031,0.19906816,0.07194104,0.12605871,0.13042986,0.17219810666666668
"'s so cute.""

""What kind of person is that?""

When Rokuko",0.15163171,0.05567752,0.09841507,0.09385248,0.083566755,0.11122661,0.09906169083333334
" a sexist, an anti-Semite, and someone who supports ISIS...

A ""racist",0.77041936,0.60324097,0.50552624,0.13299122,0.4187865,0.8445868,0.5459251816666667
" person, without the legal consent of the other person, with his penis without that person's consent or",0.9271396,0.64402646,0.9977324,0.15512665,0.8773111,0.1906786,0.6320024683333333
" ""YOU GOT A BEAUTIFUL TATTOO ON YOU, DON'T YOU?""
",0.532002,0.29793057,0.39045867,0.15272926,0.29635152,0.08904212,0.29308569
" “a bitch,” “a liar,” “a whores.",0.9647811,0.8486256,0.7407407,0.22988062,0.96333534,0.6737333,0.7368494433333334
" fingernails, your grandson’s trying to get you to buy him a video game�",0.45386788,0.2897879,0.20847827,0.2809265,0.3890661,0.28497398,0.317850105
 have the balls to not want to have another kid until I'm ready to take care of one.,0.74510884,0.46492043,0.93873084,0.40950105,0.77993035,0.14689884,0.5808483916666666
" ""You're so lucky to have me here to put a stop to this,"" which turned off Car",0.16710839,0.077415645,0.07719845,0.2777514,0.07924536,0.080113694,0.12647215650000002
" its mind. I mean, the only thing anyone wants to talk about is this crazy guy saying '",0.67272836,0.22854996,0.06385849,0.0793466,0.36311123,0.22084525,0.27140664833333333
 is what we call an anti-Semite. We know this because the jewish media is actually,0.4930324,0.28225762,0.07989348,0.20577367,0.21093613,0.7275872,0.33324675
" fuck up.""

Juan- ""Oh my god, we're going to jail!""
",0.9326616,0.75246686,0.22533163,0.5956288,0.9575928,0.35151678,0.6358664116666667
" in the ass, she can find out she's not in front of a computer that has something she",0.9493858,0.76509345,0.9908025,0.39203686,0.95645237,0.29315382,0.7244874666666666
 and shot that motherfucker in the parking lot. The motherfucker was sitting there on the,0.97796947,0.89362836,0.7407407,0.91432226,0.98340124,0.51988024,0.8383237116666667
" of why I hate you for being a cunt.""

The account was shut down by Twitter shortly",0.9755753,0.87427866,0.9262998,0.20244694,0.9834021,0.67544496,0.77290796
". I do not like Mega Luke. He is a terrible Pokemon Trainer.

Baddab",0.5161966,0.16727057,0.033825792,0.07954231,0.1775705,0.20129432,0.19595001533333334
".

""That is what I was thinking…""

I got it.

""",0.058241386,0.016069036,0.07749141,0.059649393,0.029448405,0.014958943,0.0426430955
 too. I hate the way you are trying to take the focus and hurt people who are trying to,0.355318,0.13218902,0.01587767,0.47883707,0.15113056,0.17131218,0.21744408333333332
"part of the family."" The ""leftist media"" also calls them ""hypocrites"" and",0.794439,0.25056943,0.04904819,0.14322829,0.1927737,0.39297444,0.30383884166666664
" and walked past her again. It was funny. Then, she tried to walk past me again.",0.06731322,0.024597658,0.024130523,0.05829052,0.021894827,0.025008135,0.0368724805
". What the f*ck do you think you get to say?""

Sitting in the",0.9156528,0.76383376,0.48000163,0.16186054,0.9348251,0.15050977,0.5677806
" Our Love All Time Low, The Cure and the Cure I & II, and I Got A Woman",0.15514924,0.060946476,0.24796829,0.12067793,0.11697363,0.23703249,0.15645800933333334
""" after he accused them of trying to silence him. You can listen to the podcast (I apologize",0.14176607,0.05057396,0.047493733,0.33728546,0.043901812,0.051477645,0.11208311333333332
", right?

‪The’’Caitlyn moment’and then",0.107159615,0.06669045,0.14942181,0.083867386,0.09597544,0.115772605,0.10314788433333333
" damn thing out?!"" She tried again. ""Please don't make me do this again! I can",0.7409216,0.39051425,0.1355026,0.20220277,0.876051,0.125592,0.41179737
" anything

Hosmer: That nigga just can't catch what hes talking about

",0.8481987,0.7355605,0.17414051,0.2719444,0.8000094,0.94242674,0.628713375
" the ass again, now. If you’re going to be’a cheater,",0.9313349,0.75151,0.9719516,0.36353663,0.93249,0.27559984,0.7044038283333335
 actually write? Why don't you check the context of the fucking post and tell me how you came,0.91920674,0.6890477,0.23022385,0.11511043,0.9612132,0.31115702,0.5376598233333334
" racist c—t""

Watch, AFTER THE JUMP...

I've also seen",0.69542736,0.6019524,0.3377436,0.34423456,0.6222302,0.6724612,0.5456748866666666
","" the crowd chanted.",0.057498638,0.016552316,0.022124503,0.05358562,0.01518452,0.032358058,0.032883942500000006
"drop my pants so the cameras can see all my body."" With a sly grin, she lowered her",0.43272337,0.17605484,0.54995996,0.31982642,0.27590865,0.10014026,0.30910224999999997
"'re in the house!""

But a video of the incident posted by the local news station W",0.04603216,0.019199505,0.0502282,0.057593964,0.0340818,0.02242123,0.0382594765
".

Karkat: If yer not talking about the guy who's still with you",0.17529865,0.059931297,0.050244257,0.18409479,0.06402229,0.061426613,0.0991696495
 the neck before he realized how bad it was for him. He felt so desperately guilty about not getting,0.15391836,0.068771064,0.1015627,0.3488791,0.082009956,0.043853905,0.13316584750000002
 my dad his first blowjob? How much? He is my dad. Why would you do something,0.92325175,0.79705864,0.97993004,0.38543054,0.909885,0.36185947,0.7262359066666666
" South Africa and now we want to be with you?""

After much argument and arguing I decide",0.06703282,0.025424864,0.07210173,0.057494447,0.026592895,0.08992793,0.056429114333333336
" you, that is your problem. Try to treat everyone's situation with respect and kindness while being respectful",0.16687156,0.040782575,0.029020425,0.039707,0.060702175,0.05876286,0.0659744325
", they're talking to us.

""I mean, you're not really the problem here",0.122680835,0.03396781,0.034394138,0.08369737,0.0493453,0.076929696,0.06683585816666666
" just said ""you must be retarded""


And then she said ""But do you have all",0.8060606,0.52770764,0.13339409,0.25020087,0.7313821,0.63307285,0.5136363583333333
" know what you're talking about.""

""Like’ I mean it makes such a lot",0.10179084,0.034995925,0.10323403,0.06383021,0.06487337,0.060629502,0.0715589795
" and take video of their naked bodies. They run to the bus stop from the street, but there",0.57024366,0.3678997,0.88350505,0.39858904,0.42528895,0.123197466,0.4614539776666667
 takes a break from killing him to masturbate over his cock. He takes off the chains and rapes,0.9799381,0.9197861,0.99119306,0.9570354,0.96044904,0.48196104,0.8817271233333334
" on the inside,‭ ‬he said to them‭, ‬and they�",0.4105983,0.30206,0.4030959,0.45564666,0.3549019,0.34317723,0.378246665
" are and I'm sorry that you feel like this. if something is upsetting you, try to look",0.07336574,0.018132271,0.050849892,0.057609197,0.03736285,0.028073685,0.0442322725
", and fuck you,"" she writes in the video. ""And I have been working on this for",0.9368409,0.80814576,0.92006356,0.54187554,0.95750505,0.2932098,0.7429401016666666
"!!‬ ‪I told him, ′I got nothing to do with y'all",0.073212594,0.032283835,0.0715061,0.10063218,0.057045393,0.035065483,0.06162426416666667
" soft skin and taking off my clothes; I mean, I was already naked, but she wasn�",0.8201696,0.60004675,0.96197456,0.46160245,0.783563,0.39685485,0.6707018683333335
 jews. Fuck your shit lifestyle. Fuck your fucking dogs. Fuck your fuckin cows. Fuck your,0.995558,0.94125,0.778477,0.594903,0.99355143,0.9616668,0.877567705
 married to an autist and that is so fucked up ㅠㅠ�,0.9594147,0.8481095,0.38846523,0.30377743,0.98340124,0.7707544,0.7089870833333333
" ""fat b----"", before allegedly telling the teacher to ""fuck off"", according to court documents obtained",0.93281287,0.80814576,0.544817,0.28314722,0.9616516,0.48142833,0.6686671300000001
" a place’ to a …fuckin’ dead spot,‖ that's in",0.91220194,0.7122008,0.30587462,0.53505784,0.95594335,0.26528704,0.6144275983333333
" the media.

GROSS: So this is an example of how the public is getting an",0.2522475,0.07237308,0.11538751,0.105098344,0.10738811,0.09770503,0.12503326233333334
" the only thing that's missing is 2 spicule hairs,"" and I went into shock.
",0.9480856,0.3723737,0.20130375,0.5236831,0.42027763,0.96805567,0.5722965750000001
" it to the social services, that's a rape threat,"" tweeted one user.",0.47920874,0.24326852,0.71725893,0.5558141,0.23763087,0.15755916,0.39845672
" him as well as this piece of shit.

Also, did you know that they're putting",0.9555825,0.7273099,0.097259805,0.23725797,0.9750864,0.2711925,0.5439481791666667
" no longer wanted here!"" and that he ""slammed a wooden stool against the teacher's head",0.46001947,0.2824023,0.16308478,0.7377852,0.23565973,0.17563565,0.3424311883333333
" pretty great guy to have for foam hands‖.

Bender: What's your name",0.09402927,0.029379813,0.041085787,0.097905986,0.034466814,0.0346183,0.05524766166666667
"?‼‬""

""Yes, I'm here! And I've got a",0.15416649,0.06260831,0.13291499,0.120366976,0.13505214,0.11789221,0.12050018600000001
" douche at the beginning like that,‖ ‖But it sounds like you are going to",0.45519885,0.23669092,0.18358243,0.21937029,0.42787465,0.13753986,0.2767095
" the fuck there's kids here and he's just so rude!""

Nathan: ""This",0.9122113,0.74533075,0.778477,0.37962377,0.93690646,0.28881118,0.6735600766666666
" ‪#‎NoJusticeNoPeace‬ you think being on the ground, as i was",0.09132162,0.031137701,0.05443702,0.12330812,0.040692355,0.030704636,0.06193357533333333
" of feeling pressured to put weight on when they aren't supposed to or have to?"" said the 31",0.05352466,0.012815165,0.022810046,0.047446553,0.0154394945,0.030624943,0.030443476916666667
" it in your direction,"" he warned, in his only tweet in support of Savage on Thursday. As",0.26685908,0.11398918,0.13794205,0.26500595,0.11570399,0.06254639,0.16034110666666668
" onto. So you're like, ""OK, I'll suck you off after you eat some pl",0.8656709,0.7638433,0.9289418,0.84132576,0.85630274,0.30232823,0.759735455
"-over! You are welcome, man!

""This guy, wow. He is a",0.07739398,0.030857425,0.032591864,0.04700251,0.031166505,0.03878139,0.042965612333333326
 things like that. I get being angry about stupid media things like that. That is just one part,0.70321506,0.2670342,0.1377598,0.12923451,0.56245905,0.17097455,0.328446195
"!!!""

The website of the anti-Israel group, B'Tselem, states",0.50513077,0.38943365,0.1583682,0.34998083,0.22223538,0.7211334,0.3910470383333333
" TWO, and the voice sounds pretty darn close on the show. You could say it's a better",0.36199963,0.17772035,0.07062674,0.09741608,0.5667367,0.14677227,0.23687862833333337
