Sentence,toxicity,severe_toxicity,sexually_explicit,threat,profanity,identity_attack,Average
" up, because he was on a mission to save her, and he'd never let her go,""",0.108889304,0.036169253,0.04041875,0.105544,0.042646922,0.050911568,0.06409663283333333
" the anal gland may be the presence of an anal gland tumor, also known as a prolapse.",0.45438686,0.3142766,0.94361895,0.13152629,0.45583895,0.054374363,0.3923370021666666
" it with it”,"" he says on ""Tearin' Up the House.""

",0.17296384,0.07556423,0.07765931,0.30997464,0.050118763,0.06694639,0.12553786216666665
" a***.""

""I don't think he could do it,"" said another.

",0.6453391,0.4638315,0.44769582,0.18406858,0.7422003,0.18668517,0.4449700783333334
" bitch‖‖‖

‪

‪

‪
",0.94992846,0.84374374,0.52743125,0.3002022,0.96625155,0.6430278,0.7050974999999999
" have to spend another 2 and a half hours

",0.07595457,0.023752254,0.06347389,0.070542105,0.04145494,0.037459284,0.05210617383333333
 own private parts or the private parts of another. It can take place in public.,0.11518282,0.06616429,0.31436157,0.19394253,0.09830015,0.07244422,0.14339926333333333
" want you to lose your virginity, you have to be able to give them a blowjob with little",0.9313293,0.8486256,0.97580487,0.62392306,0.9066618,0.45452473,0.7901448933333334
" want to see women be submissive"".

He added: ""I want to point out that",0.3690793,0.21733597,0.20539929,0.31211182,0.1700103,0.46982673,0.29062723500000004
" they do.""

The tweet drew more than 1.5 million retweets and 1.",0.019563153,0.008455138,0.015877103,0.021850558,0.0076078693,0.011127293,0.014080185716666666
" be a good little boy n do ur chores n do ur work,"" he said in a message posted",0.30962518,0.21105084,0.19703525,0.2851729,0.19868428,0.19238289,0.2323252233333333
 takes him from behind.,0.17458582,0.089332394,0.4942482,0.23318398,0.18545878,0.07061443,0.20790393399999998
" you are,"" one said.

(Image: PA)

""I hope you never",0.23959452,0.11013078,0.044747837,0.33418348,0.09070281,0.09419897,0.15225973283333333
" now,"" he said. No one had touched her since she was taken",0.17467275,0.07024449,0.4957121,0.16054372,0.12330342,0.06426571,0.18145703166666663
 ten-year-old Doc into an orgy with some”sickening” people,0.8060606,0.56699896,0.93873084,0.36016566,0.6930029,0.37952507,0.6240806716666667
" barbed wire,"" he said.

""It's a bit of a cliché, but I",0.31089434,0.21713287,0.23496808,0.55675644,0.2091255,0.13060513,0.27658039333333334
 ,0.05944112,0.025209943,0.059199914,0.077610366,0.04347006,0.033472553,0.049733992666666664
" look at him as he took off his clothing,"" she said.

The court heard she had",0.10917802,0.053812467,0.16720171,0.1402409,0.084287696,0.045761876,0.10008044483333334
 ta play a funky-ass lil prank on a,0.7686801,0.5799254,0.8478105,0.29216677,0.81060153,0.1481034,0.57454795
 did you just do to @john_mccain A video posted by Chris (@christopherk,0.10784389,0.0661342,0.13535301,0.12091861,0.13141836,0.06315563,0.10413728333333333
" what it takes to be a better person and to be the best version of yourself, then I'm",0.24482441,0.13014378,0.108961955,0.40018195,0.15467593,0.11112305,0.1916518458333333
" a spot in tha top 10 overall.

In all biatch of these three games, Mal",0.5876557,0.44739825,0.35741764,0.20832461,0.6222302,0.24353944,0.41109430666666674
" head to tail and apply a thick coat of Vaseline, followed up by a thin (non-",0.26118982,0.14477907,0.23797837,0.14383571,0.17163385,0.10923282,0.17810827333333334
"."" ""I'M FUCKING TAKING OVER."" ""KEEP YOUR FUCKING ASS BACK FROM",0.98399794,0.9178047,0.97458434,0.59857583,0.9834748,0.6705962,0.8548389683333335
" coward,"" he said.

I thought about it and it was hard to respond to that,",0.7382909,0.28735715,0.085056454,0.14912683,0.30696365,0.16012697,0.28782032566666665
" what he want,"" he said.

According to the report",0.053862065,0.020804726,0.04136804,0.06347673,0.034692768,0.020363435,0.039094627333333326
"in* deal?"" he said.

The rapper was reportedly upset that",0.07813406,0.03169417,0.10556668,0.040919743,0.10956238,0.03911386,0.06749848216666667
" to even try to understand them,"" I said, as I took a step back to look at the",0.04762809,0.015876127,0.036463685,0.058323577,0.026231514,0.02936848,0.03564857883333334
"***ing c***, think I told you to do that?""

""Yes,""

",0.69808424,0.61873734,0.6502575,0.24483192,0.783563,0.21029061,0.5342941016666667
" like crap,"" she wrote.

",0.8785311,0.58910114,0.09382754,0.09865751,0.876051,0.16068396,0.449475375
"

Bacon, the author of the post, is a self-identified white ally, but",0.14870277,0.034015782,0.04464518,0.021746702,0.037268292,0.13837935,0.07079301266666667
".""

""It's just a",0.06287701,0.020573316,0.0700495,0.08704578,0.041028094,0.036943614,0.05308621900000001
 in the mouth with a,0.1940442,0.075315066,0.4628067,0.17627735,0.15060952,0.044748086,0.18396682033333334
" give me the fucking money.""

""I'm in the game, I'm in the game",0.9156528,0.6654779,0.38606018,0.13429055,0.9780495,0.14110035,0.53677188
" one dick, two cocks, two dicks and one asshole.",0.97754943,0.8505352,0.9908025,0.36483553,0.97496927,0.38605627,0.7574580333333335
 IT AND I WON'T SHIT,0.8785311,0.5482863,0.1525325,0.23250422,0.93690646,0.16592951,0.48578168166666663
" across,"" he says.


""I don't think you realise how lucky you are,"" John",0.11080769,0.032667108,0.03089334,0.070241325,0.040078636,0.048862677,0.055591796000000006
" up.""

""But?""

""But I'm on the",0.062113613,0.023223845,0.08021921,0.079498515,0.042021997,0.034000285,0.05351291083333334
" crank, I should clarify that the study was conducted in the United States, not Mexico, a place",0.2377143,0.11770062,0.0788696,0.09563116,0.09886084,0.37813765,0.16781902833333331
" shill, right?""

""I don't think it has anything to do with the reviewer",0.1519618,0.04967829,0.0818419,0.08573029,0.13364203,0.10748574,0.10172334166666665
" no one,"" he said. ""I know where the bodies are, and I know what I�",0.43129447,0.25737754,0.20380607,0.47815105,0.32744867,0.29216766,0.33170757666666667
" you don't get the chance to do it again!‖ ‖

‹It",0.18443985,0.06650514,0.046857852,0.13719876,0.08517887,0.10303912,0.103869932
" ""big"" and ""ass"" can now also be used in a sentence, such as ""I",0.90618753,0.6176976,0.98236954,0.17145391,0.9548895,0.18736984,0.6366613200000001
" a man, and you can expect no more from me.""

""I don't think you",0.18017359,0.05522287,0.06687021,0.09598299,0.09080671,0.17993148,0.11149797500000001
" Nick Raine (who had been in the band for more than a decade), who had criticized Tyler",0.029662855,0.0119737955,0.057908773,0.023170004,0.012642201,0.0062736208,0.023605208216666663
" crazy,"" he said.

""I'm glad you're here,"" she said.

",0.5615968,0.13426478,0.040123224,0.06306311,0.30470234,0.13277072,0.20608682899999997
" hard to get back to the original.""

Advertisement

",0.09206044,0.02825756,0.0614209,0.09075337,0.036868606,0.04596926,0.05922168933333333
" “.""",0.03221831,0.008038151,0.039330605,0.033521373,0.013385233,0.008581753,0.022512570833333332
" home and get a fucking job, or be a fucking child.

",0.9806345,0.8441557,0.52353233,0.31180418,0.98659766,0.5311438,0.6963113616666666
" bitch.""

""We are going to need to talk about this,"" he said.

",0.93232936,0.6996708,0.40401554,0.20037419,0.96056926,0.41987216,0.6028052183333333
" pocket, you can't be your real self.""

""The only reason I can do anything",0.31089434,0.09098985,0.092244156,0.12670945,0.13263176,0.12041268,0.14564703933333334
","" and ""you're the only one that can beat me,"" are pretty common. The most common",0.13683602,0.07789513,0.11613563,0.4396392,0.09655044,0.07732214,0.15739642666666667
" a whore!”, “Die!",0.94992846,0.8486256,0.73860973,0.8583691,0.9590304,0.637612,0.8320292149999999
 been making fun of the guy who played the part of the writer?,0.08237808,0.024255889,0.041577265,0.05892276,0.024548829,0.033694275,0.04422951633333334
 ,0.05944112,0.025209943,0.059199914,0.077610366,0.04347006,0.033472553,0.049733992666666664
" more about it,‖ he said, ""

",0.09664602,0.041894037,0.061485067,0.120027475,0.06496917,0.036019374,0.07017352383333333
",‬ ”dogs,‡‡‡‡‡‡ to",0.40341687,0.20168158,0.17825174,0.08703693,0.24563077,0.15526383,0.21188028666666667
" of crap I've ever seen,"" he says.

But the game's creator, an ex",0.8202292,0.5520483,0.1528979,0.13516907,0.8949733,0.110714495,0.4443387108333334
" a beer every time lirik says something terrible about his mother

8.2.3",0.24736619,0.11883865,0.13032855,0.17549592,0.13151193,0.10802335,0.15192743166666664
" getting in our way?"" he said in one of the more memorable lines.
",0.051347226,0.01680616,0.050104305,0.057472482,0.027147816,0.023284897,0.03769381433333333
" “evil,” and ”this is not a woman”s world",0.4259053,0.19254287,0.066862404,0.10666991,0.19962981,0.58523935,0.262808274
" you alive,"" he said.

He also said it was ""unbearable""",0.24208698,0.12087956,0.08423744,0.29764128,0.13987228,0.058143377,0.15714348616666665
" attention to his liberal beliefs and that point to his history as a comedian, and it's a big",0.15474653,0.071863346,0.086311705,0.09731429,0.07909603,0.23157807,0.12015166183333333
" idiot not to,"" he said.

Mr. H",0.93232936,0.5597887,0.06608752,0.16998702,0.7538604,0.23369347,0.45262441166666667
" you're like 'dude, you're about to blow' and then you're like 'what",0.44242644,0.23351483,0.3742456,0.5945609,0.31016067,0.15866286,0.35226188333333336
" apartment,"" he said.

The police said in the report that they tried to talk him down",0.112282164,0.052667547,0.067536555,0.26706484,0.051136702,0.087785944,0.10641229200000002
int,0.05936809,0.023023628,0.06550658,0.060921792,0.047603156,0.04087334,0.049549431
" to do nothin' since we put 'em on they backs.""

Advertisement Continue reading the",0.075467326,0.02855901,0.045863654,0.16358918,0.021923574,0.03420799,0.06160178900000001
 we will kill you,0.9250554,0.82408,0.0851715,0.986512,0.58074886,0.3890574,0.6317708599999999
","" he said.

""You are the one who",0.11705469,0.04114581,0.030701583,0.09251092,0.05245055,0.03867884,0.06209039883333333
 ,0.05944112,0.025209943,0.059199914,0.077610366,0.04347006,0.033472553,0.049733992666666664
" involve a sharp point, there are no apparent risks to young men,"" he said.

""",0.1236415,0.045520082,0.066148,0.18892635,0.048673525,0.10198872,0.09581636283333334
 fuck a,0.9652713,0.8016074,0.91267097,0.30511674,0.9833192,0.29733986,0.7108875783333333
 frame. She has a lot of experience in front of the camera,0.06906065,0.027984614,0.09120505,0.057604104,0.05145073,0.04827978,0.057597488
 babies etc I hope that we all are happy in the end.,0.19194727,0.12694114,0.070488505,0.40818217,0.09544868,0.14816947,0.17352953916666666
" and fingered by her husband 2:21

wife loves to get her pussy fingered wife",0.8785311,0.7638877,0.95701355,0.5768418,0.8868394,0.3628654,0.7376631583333332
" motherf**ker!"" and ""there for money! There for money!""

The couple,",0.95467705,0.8553106,0.5016614,0.18361787,0.96887034,0.24557994,0.6182862
" leg I've lost."" ―She",0.13295114,0.043670595,0.14222822,0.115828745,0.083775274,0.07204429,0.09841637733333335
https://t.co/mSqkzWQQi2 — David (@d,0.069440566,0.035106897,0.13222432,0.059487384,0.08529051,0.08356406,0.07751895616666667
" trash.""",0.6343707,0.24937448,0.053528525,0.1501258,0.36089787,0.14724806,0.2659242391666667
" self-righteous little brat.""

",0.76864165,0.3690766,0.10847081,0.11720866,0.4508336,0.17954545,0.3322961283333333
" you,"" he told them.

The police department said in a statement on Facebook it was concerned",0.09520354,0.039305966,0.04167806,0.17057787,0.038025457,0.06687384,0.07527745549999999
" and do what you have to do to get through it,'"" he said.

In the end",0.06234372,0.026047444,0.070606686,0.09944065,0.037695516,0.029352952,0.054247828
"losers"" and promised he'd make a big U-turn on the NAFTA deal, that would",0.6459249,0.19206396,0.046608042,0.08008178,0.15163778,0.12648669,0.20713385866666667
" just you,"" he said.

",0.06344337,0.018557223,0.030774467,0.08191927,0.02533635,0.018305346,0.039722671
‖‗‖‗ but they're real quick to point out that’�,0.26242188,0.1987862,0.19574825,0.3323125,0.26375222,0.2304439,0.24724415833333335
"I'll shoot you.""

A second video clip shows the same man wearing a mask and goggles",0.91832757,0.80814576,0.11871105,0.986512,0.43490323,0.2851339,0.591955585
"ing jews and f***ing f***ing Hindus,"" he added.

",0.8785311,0.81406516,0.54199725,0.5149646,0.87906617,0.9046926,0.7555528133333332
 okay?‭ ‬,0.04301712,0.021014875,0.061053313,0.08643489,0.03220141,0.034412414,0.04635567033333333
", snooty, elitist crybabies?""

She added: ""We have",0.58127457,0.19372645,0.05925693,0.11927867,0.181868,0.14024939,0.21260900166666666
 ,0.05944112,0.025209943,0.059199914,0.077610366,0.04347006,0.033472553,0.049733992666666664
" her leg, and it was really hard to see,"" he said.

She was taken to",0.08617359,0.035002656,0.15475862,0.07835875,0.062161043,0.030658627,0.074518881
"'s story, we need her to say it was an accident'He says he was going down to",0.085536644,0.041525573,0.035960954,0.34783462,0.03716582,0.034666725,0.09711505600000002
","" he says.

""I'm glad the president said it,"" he says.",0.0785695,0.024567178,0.039804462,0.06929553,0.035419565,0.045721393,0.04889627133333333
" your body, the baby is in there?

Advertisement

",0.40338975,0.20762576,0.49171323,0.36469886,0.23429796,0.10145291,0.30052974499999996
"” think he's joking.

""I don't think it's a big deal,""",0.107716076,0.034614094,0.059669804,0.052645925,0.073259085,0.077072345,0.0674962215
""" she said, her voice hoarse.

",0.09913497,0.02900594,0.04880337,0.06687956,0.04967062,0.033295356,0.054464969333333335
" a woman a cunt, that's the type of thing that should have him in jail,"" he added",0.92399186,0.7639781,0.92006356,0.52407706,0.9540272,0.6350989,0.7868727799999999
" lazy piece of sh**,"" in a post, which has since been deleted.

He was",0.9480856,0.87427866,0.44635674,0.2531582,0.93690646,0.24748193,0.6177112650000001
" women at all.

‖ [subtlety?] : [subtlety?] to",0.46490672,0.2615928,0.17905179,0.31577992,0.20420401,0.58523935,0.3351290983333333
 ,0.05944112,0.025209943,0.059199914,0.077610366,0.04347006,0.033472553,0.049733992666666664
 in,0.02693567,0.010256844,0.040327586,0.043413416,0.02110131,0.01594012,0.02632915766666667
"bitch, I'll have another a.m.” be heard.

As of",0.9312617,0.7639664,0.49753997,0.2313222,0.9587794,0.43771884,0.6367647516666667
 can't get it up,0.06120781,0.021469206,0.06809462,0.073731996,0.041270364,0.037001103,0.05046251649999999
".

And how you thought about him for",0.055197373,0.014716424,0.027913047,0.04277946,0.022185296,0.020843938,0.030605922999999997
","" he says before adding: ""And in the end, they",0.035840377,0.011887813,0.030313555,0.05213989,0.013968368,0.01498291,0.026522152166666663
" shit together and does the right thing,"" he said.

Update:

A representative from",0.79197043,0.5126636,0.12054914,0.20658757,0.9248104,0.16872989,0.454218505
", he would have to hold in his stomach so he could get the job done,"" says Dr.",0.06533851,0.01871139,0.055695202,0.083966866,0.016916944,0.012979382,0.042268049
" anti-Semitic remarks, go back to your country,' and 'You're not even a real Jew",0.7742155,0.6770426,0.1281604,0.30246878,0.50701845,0.9049261,0.5489719716666667
"n-----,' you'd be wrong,"" he said.

In the meantime, he",0.25836286,0.12706488,0.09109282,0.14447404,0.14197488,0.1516563,0.15243763000000002
" TO GIVE ANSWER, SHUT UP [6/1/14 12:44:",0.6126916,0.4042523,0.1513614,0.41495222,0.44431826,0.2963201,0.38731598000000006
"em,"" he said.",0.073625244,0.028274158,0.053069364,0.20329724,0.03593127,0.027225062,0.07023705633333334
" ”I never made you put your penis in me”

",0.9588531,0.7639102,0.9977324,0.17349648,0.9314367,0.2342706,0.67661658
" whores, fags, and transvestites.""

He added, ""We want the",0.94992846,0.9129525,0.846186,0.33023044,0.9685603,0.9399891,0.8246411333333333
" jail.‭ ‬I'm going to jail!‭

The two officers said",0.31858838,0.19356771,0.042759076,0.6920583,0.09559381,0.13007279,0.245440011
"I'm not surprised it's not working.""",0.066837,0.021947628,0.03297889,0.056456525,0.028183594,0.039428785,0.04097207033333333
" his erect penis into her vagina and anus.""

Marlena, who is currently employed at",0.94033015,0.7856143,0.9920956,0.23649994,0.8868394,0.25885007,0.6833715766666666
‭'‬,0.036555547,0.013303163,0.038773052,0.05390364,0.0238014,0.019194541,0.030921890500000004
" twat,"" Harry commented.

""Thanks,"" Harry said.

""I'm glad",0.8009118,0.3458321,0.16170394,0.08523503,0.55849785,0.11067706,0.34380963
"? You don't know what it's like.""

He did",0.10633396,0.03583652,0.030397894,0.064321205,0.040941704,0.05010048,0.05465529383333334
 a long red ponytail sits on a wooden stool. The stick-person's back is to the,0.4694879,0.31408447,0.33576348,0.32744074,0.35085168,0.25582913,0.3422429
" long circle.""

But that's not all.

""It comes with the territory,""",0.07663722,0.022454403,0.065789275,0.04795485,0.031289473,0.038474526,0.04709995783333334
".""

""What's that?""

""I don't know,"" she said.
",0.10601756,0.03245771,0.04571552,0.071365975,0.05082247,0.07957807,0.0643262175
” ”I would like to get into your pants if you’re a woman�,0.77892953,0.6246824,0.88307893,0.61263525,0.69289774,0.5878566,0.6966800750000001
" on a bus he was hit in the privates by a female passenger,"" the news site said,",0.31089434,0.2063998,0.68371606,0.54739577,0.16538686,0.29432982,0.36802044166666664
" and manipulative man who was willing to do anything he could to get out of a difficult situation.
",0.23459935,0.060347363,0.04269558,0.19493479,0.07172656,0.11824054,0.12042403050000001
".

I'm not a fan of alcohol. I don't like it",0.103407,0.03418852,0.064695485,0.040981025,0.07238229,0.10676372,0.07040300666666667
" Make You Die of Dysentery,' She wrote.

In the post, she said she",0.31089434,0.20018935,0.07879405,0.76221234,0.09966378,0.0782249,0.25499646
" (bleep) out (bleep)?""",0.09132372,0.028608026,0.12821585,0.06796524,0.0636411,0.027437631,0.06786526116666668
" her shoulder?

Kim Kardashian West: No, no, no, no, no. I",0.15088707,0.056638908,0.07396613,0.1283639,0.056188717,0.10654247,0.09543119916666666
 you're going to like it,0.14040287,0.05274964,0.14943987,0.15084073,0.09726038,0.056877032,0.10792842033333334
" his clients want to take their own lives?"" she said.",0.14999294,0.05100112,0.040030595,0.27994916,0.044995267,0.07420319,0.10669537866666666
" out it, it's all right on the internet,"" he said.

",0.078371845,0.03070937,0.06302659,0.1303939,0.057493307,0.038182307,0.0663628865
 that.,0.04190138,0.01356891,0.03301835,0.049209043,0.021722754,0.018055035,0.029579245333333337
" man right after you've started to date him,"" he said.",0.10424579,0.03490823,0.06879914,0.1007012,0.05597135,0.052755397,0.06956351783333332
"efully underestimate this?


""Caught in a lie.""

",0.24194196,0.050166648,0.035316903,0.0884054,0.054286353,0.043806817,0.08565401350000001
"-lucky citizens’it has become our home where we can live out our natural lives,",0.12853141,0.0819436,0.036979035,0.23774989,0.07946506,0.17653145,0.12353340750000001
" frustration.

”But” ”it's so big” ”and",0.09262622,0.03890526,0.07002597,0.049698513,0.06570385,0.087152235,0.067352008
" dick with both hands right then and there.

He got right on",0.8606264,0.6420672,0.97149086,0.21425317,0.91112435,0.16390254,0.6272440866666668
's going back,0.052111663,0.019421803,0.03316523,0.097486064,0.024493644,0.031118559,0.04296616050000001
" to become a police officer?"").

It's also not a great way",0.16714916,0.0704984,0.07587914,0.22706015,0.066786654,0.13839675,0.12429504233333333
" a project all his own, he set up a company to make the dream of a high-speed",0.080951534,0.032650113,0.055220455,0.140482,0.034613483,0.029701248,0.062269805500000004
" her but she's going away to college.""",0.14377446,0.035425663,0.028825263,0.083114706,0.04887428,0.08796877,0.07133052366666666
" in school and I'll kill you,"" he said.

The students and staff at the school",0.8370556,0.7030741,0.033893026,0.98462415,0.3099495,0.18154202,0.5083563993333334
" in fashion,"" he wrote.
",0.017685406,0.0055442923,0.043842908,0.02952012,0.006742048,0.0037800726,0.017852474483333335
're about to get transphobic ppl all up my ass.,0.9570965,0.8416842,0.9908025,0.6070762,0.9655944,0.6350989,0.8328921166666666
" what you think. ‖‖‖

I'm not sure what a’",0.15531783,0.056492437,0.07454747,0.110944055,0.09524173,0.08037977,0.09548721533333332
" scumbags a piece of your mind,"" he said.

He added: ""We don",0.8832274,0.74688,0.36944303,0.3456117,0.86017835,0.29070652,0.5826745
"pez' with 'f**k u/hillaryclinton.'""

He added that the president",0.8606264,0.68536246,0.47456613,0.22061265,0.9176845,0.30419108,0.57717387
ing w*** and I'ma tell you what. I'm in the f*****g club with,0.8359839,0.7674251,0.6278974,0.32640678,0.876051,0.55976695,0.6655885216666667
" a job to do You better not do it, it will",0.1303435,0.052365154,0.08175403,0.16022329,0.08674768,0.07655902,0.097998779
"up wins.""",0.056918688,0.018529233,0.04675664,0.065166004,0.02708498,0.020731611,0.039197859333333335
" you are a terrorist,"" he said.
",0.8028937,0.50812954,0.06947974,0.2996368,0.3835391,0.5476449,0.43522062999999994
 to deal’,0.06261784,0.021513589,0.03532623,0.08483192,0.037517656,0.03409387,0.045983517499999994
 fact that she was wearing that,0.079425834,0.02701862,0.09633272,0.05772935,0.056682747,0.04637894,0.06059470183333333
" of the members.

…",0.05031301,0.017979866,0.04716378,0.06961434,0.021934032,0.02919831,0.039367223
" ‬sicko” or ”pussy.”

""I am",0.94822025,0.8416842,0.97458434,0.26946467,0.95718783,0.46505314,0.7426990716666667
'm down for the challenge,0.10463947,0.05685244,0.13839829,0.25793785,0.10671252,0.07653166,0.12351203833333334
" a little boy anymore,"" he said, pointing his finger at her with the intent to pull out a",0.2964206,0.15419255,0.27959934,0.38736498,0.1500022,0.1306084,0.23303134500000003
 15/02/15 <C,0.065024644,0.024513189,0.08218843,0.17585492,0.03750913,0.033741124,0.0698052395
" shit,"" he said.

In the end, the only thing I could do was get on",0.88824683,0.59900033,0.15960084,0.19657561,0.9696412,0.1500619,0.4938544516666666
" about fucking your family and then try something else,"" he said.

""He was a man",0.9480856,0.8127119,0.84025437,0.43452242,0.96887034,0.58523935,0.76494733
" was a voyeur,"" he told the court.

He added: ""It was a very",0.05695657,0.019233288,0.041996736,0.05733252,0.024145491,0.029869767,0.03825572866666666
" and I'll see you in hell.""

Source",0.68772143,0.3678601,0.08245093,0.63604283,0.56745464,0.15463339,0.41602722
" to have sex, and you don't want to do it,"" he says.

""It",0.60455585,0.28499913,0.9388232,0.1295242,0.43544668,0.15718074,0.42508830000000003
" my chest forward and scream,"" she says.
",0.26470506,0.122133136,0.56150967,0.20491327,0.21330641,0.07933482,0.24098372766666665
" used to.

3. You don't have to look",0.08513989,0.03127067,0.040740695,0.07543479,0.042476825,0.044772547,0.053305902833333335
 ,0.05944112,0.025209943,0.059199914,0.077610366,0.04347006,0.033472553,0.049733992666666664
 JUVENILE,0.31089434,0.21973336,0.07773026,0.32724273,0.20361032,0.3456263,0.24747288499999998
" bigoted, racist.

In addition to these remarks, the",0.6048614,0.33360612,0.057614338,0.11469177,0.16819793,0.5025747,0.29692437633333335
". ‘""",0.039912563,0.0132159125,0.046364784,0.037795432,0.023550155,0.033242583,0.03234690491666666
" witty.

""I think that people are starting to get it,"" he said.",0.06561708,0.019511942,0.045808833,0.051335532,0.045701023,0.032478034,0.04340874066666667
" mind‖""‖ says‖ D",0.15547338,0.05512951,0.120998345,0.08387201,0.09950306,0.08751635,0.10041544250000001
" where your mouth is, and I don't mean like, you know, making fun of girls on",0.6364068,0.28076082,0.73966444,0.28251168,0.30760828,0.24191566,0.41481128000000006
" out his penis to the point where it can be inserted into the vagina, where it can then make",0.95582104,0.76945645,0.9977324,0.49908456,0.9189465,0.30463335,0.7409457166666668
 damn about the rest of us,0.6637878,0.3643141,0.09527796,0.1860087,0.83096874,0.14125538,0.38026878
","" he said.

""We're going to go through,"" she said.

He",0.08328924,0.03802965,0.057110682,0.18154699,0.05813071,0.03142647,0.07492229033333332
 i like a good deal of the features...i don't look for girls with a lot of tattoos,0.24180615,0.1422764,0.39303416,0.1577658,0.17486575,0.20300028,0.21879142333333332
","" he added.

The group of",0.05686322,0.02713137,0.07093055,0.06886756,0.042202897,0.022185465,0.048030177
" by now, Trump has never, ever said he was a cuck.

But the c",0.76856613,0.484241,0.7407407,0.07048013,0.7754335,0.3337135,0.5288624933333333
".'

The first book he ever read was The Hitch-Hiker's Guide To Practical",0.06937176,0.019908367,0.0507377,0.048899204,0.032513104,0.036601882,0.043005336166666665
 come,0.07296592,0.025858741,0.09190035,0.078687504,0.048166282,0.03188482,0.05824393616666667
" think you can make the world a better place again by just sitting there and saying, ""I don",0.12907465,0.0579521,0.055162486,0.21852532,0.057980735,0.114181206,0.10547941616666667
" RACISTS, YOU RACIST SHITS. you don't have a right to make",0.97287977,0.9197861,0.48462293,0.4659329,0.96887034,0.9050297,0.7861869566666666
" black kid up,"" and once said, ""I'm going to",0.40481663,0.2977532,0.105780125,0.19948892,0.26422328,0.5927658,0.31080465916666666
" be loved,"" he added.

The decision to hand the",0.052678954,0.01825974,0.076109014,0.07806195,0.030651437,0.017471455,0.04553875833333334
" inch dong.""",0.19380139,0.08743395,0.559975,0.087541044,0.19831865,0.054989368,0.19700990033333332
"' apes!"" -The King of Fighters IV: Arcade Edition

""You were born for a",0.48168993,0.2753245,0.09261275,0.20063001,0.32805195,0.40501556,0.2972207833333333
 Him and Go-Go-Go-Go」 and a man's voice that she did not recognize,0.31089434,0.10957528,0.043730367,0.08229079,0.108425215,0.15669288,0.13526814533333334
" and are afraid to make decisions.""

",0.063029714,0.016002607,0.034997147,0.051452715,0.021416966,0.020209735,0.03451814733333334
"."" This is a perfect example of a lot of modern day apologists saying things that are just not",0.15350905,0.06110141,0.04624105,0.10010956,0.07035383,0.16262047,0.09898922833333333
" of them said they would love to have a partner who liked to do the same.

A",0.076153725,0.04182542,0.18182944,0.11482666,0.065553054,0.050867222,0.08850925350000001
 when I asked you not to do that you said no,0.15487884,0.050818067,0.072012186,0.12597029,0.08343338,0.073083594,0.0933660595
" arm).

You can also make a",0.05453577,0.017118745,0.061767764,0.16523345,0.02279573,0.0207172,0.05702810983333334
" been,"" Mr. Kalyanpalli said.",0.07004056,0.022665229,0.03721445,0.056336954,0.032228053,0.03122941,0.04161910933333333
 don't make no art,0.13005714,0.03805076,0.0345537,0.07682057,0.08275174,0.10310211,0.07755600333333333
 his hand and,0.10582696,0.042946853,0.22038159,0.12386361,0.09200239,0.03618583,0.10353453883333334
"'s what she wants, to be fucked by a big black dog.""

",0.768672,0.625208,0.9274784,0.16538967,0.8868394,0.31793687,0.6152540566666668
" you're a fascist,"" he added.

Trump's",0.8524152,0.513456,0.06354483,0.100180544,0.36109212,0.47978738,0.39507934566666664
" person using his penis, but without

completion.",0.94819295,0.6677566,0.9977324,0.2491267,0.91128254,0.2037102,0.6629668983333333
"

""WHY WON'T YOU",0.21266477,0.060884777,0.056975666,0.10093341,0.095509134,0.052728996,0.0966161255
" “a

”thief,” ”a

”sc",0.4298395,0.13968655,0.04702739,0.068051636,0.14617136,0.16490825,0.16594744766666666
 clothes’ or ‭,0.054983858,0.017306233,0.12661101,0.052963294,0.050733354,0.021888845,0.054081099
 think it is a good idea to call a spade a spade and,0.15990576,0.09745784,0.106911354,0.26200455,0.12360379,0.13462159,0.14741748066666668
" ""Hey, wait!""
",0.054365654,0.016778043,0.023658277,0.061863296,0.015955906,0.019741148,0.032060387333333336
" it.""

The",0.039071318,0.015199384,0.043051325,0.05735137,0.024255602,0.022038797,0.03349463266666666
" is a fucking embarrassment to the jewish people and a huge disappointment,"" wrote one.

",0.91860545,0.8159587,0.33654177,0.23778014,0.9308999,0.9047819,0.6907613100000001
" fuck up,"" he said when police arrived.

""I don't know what the fuck he",0.93232936,0.716903,0.5669624,0.37573838,0.96132654,0.2931614,0.6410701799999999
 in your,0.07179166,0.022157455,0.10424785,0.08677502,0.043084934,0.021412073,0.058244831999999996
" and took off.""

The video shows Tijerina going up to the car,",0.07810318,0.048293777,0.09762158,0.25412193,0.072065614,0.02170362,0.0953182835
" of why we're trying to change the game,"" the comedian tweeted.

",0.032101385,0.00693117,0.0108436905,0.024028674,0.0077639343,0.021654934,0.0172206313
" or Mega Latios, who needs it.

",0.062240615,0.024997305,0.03022872,0.12553176,0.025659125,0.051185276,0.0533071335
", and my breasts were staring back,"" he says.

",0.67087436,0.23900747,0.97458434,0.06979597,0.6151804,0.055661935,0.4375174124999999
 ,0.05944112,0.025209943,0.059199914,0.077610366,0.04347006,0.033472553,0.049733992666666664
"wicked,"" and that they have no rights under the law, that they are ""child-rap",0.35962445,0.1992523,0.1048643,0.3667774,0.15242665,0.20918868,0.23202229666666666
" and threw it right into your brother's face.

T: [laughs] You're",0.5428613,0.38713393,0.38971063,0.7614211,0.3273473,0.20420304,0.4354462166666666
